Seconds,Workers,Queries,Latency,Errors
1614385746,2400,683312,105.89,0
1614385747,2400,687245,106.41,0
1614385748,2400,691300,106.83,0
1614385749,2400,695069,108.18,0
1614385750,2400,698883,136.99,0
1614385751,2400,702768,121.03,0
1614385752,2400,706604,119.28,0
1614385753,2400,710669,106.31,0
1614385754,2400,714590,105.80,0
1614385755,2400,718538,106.19,0
1614385756,2400,722550,106.44,0
1614385757,2400,726231,134.24,0
1614385758,2400,729952,133.17,0
1614385759,2400,733848,148.51,0
1614385760,2400,737640,107.46,0
1614385761,2400,741656,108.32,0
1614385762,2400,745608,107.59,0
1614385763,2400,749451,107.66,0
1614385764,2400,753148,149.06,0
1614385765,2400,756960,127.20,0
1614385766,2400,760657,148.68,0
1614385767,2400,764760,109.88,0
1614385768,2400,768586,106.71,0
1614385769,2400,772588,106.15,0
1614385770,2400,776554,106.08,0
1614385771,2400,780303,126.24,0
1614385772,2400,784053,140.84,0
1614385773,2400,787843,137.99,0
1614385774,2400,791785,115.41,0
1614385775,2400,795756,106.18,0
1614385776,2400,799689,105.48,0
1614385777,2400,803660,105.96,0
1614385778,2400,807544,106.38,0
1614385779,2400,811110,156.54,0
1614385780,2400,814321,211.54,0
1614385781,2400,818259,164.78,0
1614385782,2400,822070,110.85,0
1614385783,2400,826219,108.59,0
1614385784,2400,830086,109.00,0
1614385785,2400,833992,106.96,0
1614385786,2400,837699,137.22,0
1614385787,2600,841421,143.66,0
1614385788,2600,845255,198.72,0
1614385789,2600,849586,115.56,0
1614385790,2600,853814,106.45,0
1614385791,2600,858132,106.55,0
1614385792,2600,862378,107.09,0
1614385793,2600,866124,149.79,0
1614385794,2600,869857,186.39,0
1614385795,2600,873851,185.03,0
1614385796,2600,878112,119.44,0
1614385797,2600,882345,106.07,0
1614385798,2600,886730,107.11,0
1614385799,2600,891024,106.78,0
1614385800,2600,894839,163.10,0
1614385801,2600,898376,184.67,0
1614385802,2600,902209,203.23,0
1614385803,2600,906530,118.83,0
1614385804,2600,910872,108.69,0
1614385805,2600,915066,107.90,0
1614385806,2600,919282,111.63,0
1614385807,2600,922942,181.70,0
1614385808,2600,926774,174.77,0
1614385809,2600,930888,179.01,0
1614385810,2600,935185,107.82,0
1614385811,2600,939388,107.45,0
1614385812,2600,943715,107.99,0
1614385813,2600,947755,110.32,0
1614385814,2600,951534,198.82,0
1614385815,2600,955340,213.95,0
1614385816,2600,959243,136.87,0
1614385817,2600,963714,112.06,0
1614385818,2600,967846,107.93,0
1614385819,2600,972198,108.31,0
1614385820,2600,976007,124.30,0
1614385821,2600,980022,188.39,0
1614385822,2600,983693,214.79,0
1614385823,2600,987890,120.85,0
1614385824,2600,992169,107.20,0
1614385825,2600,996418,108.91,0
1614385826,2600,1000754,107.65,0
1614385827,2600,1004418,181.21,0
1614385828,2600,1008187,171.98,0
1614385829,2600,1012033,221.28,0
1614385830,2600,1015935,131.32,0
1614385831,2600,1020372,118.49,0
1614385832,2600,1024362,116.70,0
1614385833,2600,1028366,123.14,0
1614385834,2600,1032335,183.94,0
1614385835,2600,1036114,212.38,0
1614385836,2600,1040304,122.44,0
1614385837,2600,1044618,107.17,0
1614385838,2600,1048814,107.69,0
1614385839,2600,1053103,106.67,0
1614385840,2600,1057080,135.21,0
1614385841,2600,1060805,178.86,0
1614385842,2600,1064806,181.78,0
1614385843,2600,1069086,126.40,0
1614385844,2600,1073277,106.99,0
1614385845,2600,1077571,107.49,0
1614385846,2600,1081770,106.74,0
1614385847,2800,1085475,154.29,0
1614385848,2800,1089384,237.58,0
1614385849,2800,1093310,245.70,0
1614385850,2800,1097802,141.41,0
1614385851,2800,1102231,116.78,0
1614385852,2800,1106895,113.83,0
1614385853,2800,1111291,108.96,0
1614385854,2800,1114602,286.38,0
1614385855,2800,1118257,250.38,0
1614385856,2800,1122388,230.36,0
1614385857,2800,1127145,119.55,0
1614385858,2800,1131603,111.57,0
1614385859,2800,1136263,110.49,0
1614385860,2800,1140153,141.55,0
1614385861,2800,1144135,239.22,0
1614385862,2800,1148052,252.17,0
1614385863,2800,1152401,134.13,0
1614385864,2800,1157099,110.76,0
1614385865,2800,1161653,107.98,0
1614385866,2800,1166261,108.32,0
1614385867,2800,1169951,219.65,0
1614385868,2800,1173645,224.09,0
1614385869,2800,1177981,196.91,0
1614385870,2800,1182541,116.18,0
1614385871,2800,1187243,108.87,0
1614385872,2800,1191779,108.45,0
1614385873,2800,1195990,117.30,0
1614385874,2800,1199838,223.71,0
1614385875,2800,1203376,324.56,0
1614385876,2800,1207793,156.61,0
1614385877,2800,1212317,110.36,0
1614385878,2800,1216921,109.29,0
1614385879,2800,1221541,108.59,0
1614385880,2800,1224994,224.80,0
1614385881,2800,1228975,227.75,0
1614385882,2800,1232822,239.13,0
1614385883,2800,1237488,141.43,0
1614385884,2800,1241785,123.72,0
1614385885,2800,1246380,116.01,0
1614385886,2800,1250352,136.42,0
1614385887,2800,1254283,241.11,0
1614385888,2800,1258091,279.49,0
1614385889,2800,1262476,133.76,0
1614385890,2800,1267093,111.02,0
1614385891,2800,1271697,108.50,0
1614385892,2800,1276116,110.33,0
1614385893,2800,1279770,248.82,0
1614385894,2800,1283434,249.44,0
1614385895,2800,1287665,206.81,0
1614385896,2800,1292262,112.00,0
1614385897,2800,1296862,109.60,0
1614385898,2800,1301508,107.85,0
1614385899,2800,1305339,151.10,0
1614385900,2800,1309313,235.74,0
1614385901,2800,1312710,276.29,0
1614385902,2800,1317464,178.14,0
1614385903,2800,1321757,119.13,0
1614385904,2800,1326454,111.92,0
1614385905,2800,1330584,120.66,0
1614385906,2800,1334287,257.60,0
1614385907,3000,1337720,237.22,0
1614385908,3000,1342109,245.94,0
1614385909,3000,1346760,177.86,0
1614385910,3000,1351689,146.22,0
1614385911,3000,1355820,137.13,0
1614385912,3000,1359745,310.23,0
1614385913,3000,1363205,330.55,0
1614385914,3000,1367857,184.43,0
1614385915,3000,1372652,120.27,0
1614385916,3000,1377606,114.65,0
1614385917,3000,1382126,112.47,0
1614385918,3000,1385832,293.17,0
1614385919,3000,1389471,307.94,0
1614385920,3000,1393720,247.95,0
1614385921,3000,1398707,134.80,0
1614385922,3000,1403429,119.53,0
1614385923,3000,1408389,115.73,0
1614385924,3000,1411673,266.39,0
1614385925,3000,1415083,364.64,0
1614385926,3000,1419219,305.67,0
1614385927,3000,1423971,162.96,0
1614385929,3000,1428835,120.79,0
1614385930,3000,1433747,118.19,0
1614385931,3000,1438121,125.69,0
1614385932,3000,1442020,310.20,0
1614385933,3000,1445353,289.87,0
1614385934,3000,1449963,251.26,0
1614385935,3000,1454784,120.99,0
1614385936,3000,1459638,112.11,0
1614385937,3000,1464633,112.68,0
1614385938,3000,1468173,237.05,0
1614385939,3000,1472087,281.48,0
1614385940,3000,1476099,329.67,0
1614385941,3000,1480873,134.47,0
1614385942,3000,1485504,126.44,0
1614385943,3000,1490373,121.29,0
1614385944,3000,1494209,160.12,0
1614385945,3000,1498076,330.92,0
1614385946,3000,1501895,351.62,0
1614385947,3000,1506644,137.05,0
1614385948,3000,1511508,118.54,0
1614385949,3000,1516377,113.85,0
1614385950,3000,1520362,142.26,0
1614385951,3000,1524487,309.12,0
1614385952,3000,1528076,337.07,0
1614385953,3000,1532841,145.09,0
1614385954,3000,1537736,113.24,0
1614385955,3000,1542672,112.07,0
1614385956,3000,1546892,146.88,0
1614385957,3000,1550607,319.16,0
1614385958,3000,1554178,327.29,0
1614385959,3000,1559048,183.26,0
1614385960,3000,1563743,124.67,0
1614385961,3000,1568630,114.28,0
1614385962,3000,1573029,127.94,0
1614385963,3000,1576820,303.07,0
1614385964,3000,1580154,283.26,0
1614385965,3000,1584696,249.48,0
1614385966,3000,1589413,146.78,0
1614385967,3000,1594377,132.45,0
1614385968,3100,1598751,127.96,0
1614385969,3100,1602273,338.47,0
1614385970,3100,1606117,334.67,0
1614385971,3100,1610356,248.27,0
1614385972,3100,1615577,133.94,0
1614385973,3100,1620470,121.14,0
1614385974,3100,1625421,116.42,0
1614385975,3100,1628994,301.19,0
1614385976,3100,1632837,310.70,0
1614385977,3100,1637235,285.24,0
1614385978,3100,1641934,132.33,0
1614385979,3100,1647033,120.51,0
1614385980,3100,1652078,112.42,0
1614385981,3100,1655560,198.02,0
1614385982,3100,1659289,349.54,0
1614385983,3100,1663523,302.74,0
1614385984,3100,1668705,168.66,0
1614385985,3100,1673565,116.21,0
1614385986,3100,1678616,114.58,0
1614385987,3100,1682638,202.50,0
1614385988,3100,1686310,355.57,0
1614385989,3100,1690124,307.27,0
