Seconds,Workers,Queries,Latency,Errors
1614230408,3000,739079,137.31,0
1614230409,3000,743780,127.98,0
1614230410,3000,747757,160.68,0
1614230411,3000,751228,430.01,0
1614230412,3000,754310,339.63,0
1614230413,3000,758675,305.46,0
1614230414,3000,763541,143.90,0
1614230415,3000,768352,127.32,0
1614230416,3000,771562,222.24,0
1614230417,3000,775155,389.74,0
1614230418,3000,778614,417.91,0
1614230419,3000,783575,160.65,0
1614230420,3000,788283,123.36,0
1614230421,3000,792871,122.68,0
1614230422,3000,796034,367.55,0
1614230423,3000,799521,358.82,0
1614230424,3000,803651,341.74,0
1614230425,3000,808221,139.11,0
1614230426,3000,813039,134.96,0
1614230427,3000,817000,155.73,0
1614230428,3200,820335,417.65,0
1614230429,3200,823648,427.40,0
1614230430,3200,828093,326.42,0
1614230431,3200,832916,149.92,0
1614230432,3200,837933,146.38,0
1614230433,3200,841077,376.78,0
1614230434,3200,844247,475.02,0
1614230435,3200,848460,414.50,0
1614230436,3200,853334,168.91,0
1614230437,3200,858315,134.11,0
1614230438,3200,862372,157.09,0
1614230439,3200,865771,461.46,0
1614230440,3200,868791,443.15,0
1614230441,3200,873551,329.65,0
1614230442,3200,878142,190.78,0
1614230443,3200,883086,148.89,0
1614230444,3200,886783,199.74,0
1614230445,3200,890236,453.74,0
1614230446,3200,893598,444.68,0
1614230447,3200,898371,240.65,0
1614230448,3200,903337,165.41,0
1614230449,3200,908033,139.22,0
1614230450,3200,911467,407.89,0
1614230451,3200,914464,477.30,0
1614230452,3200,918799,395.94,0
1614230453,3200,923546,157.64,0
1614230454,3200,928600,134.14,0
1614230455,3200,932398,215.30,0
1614230456,3200,935742,458.94,0
1614230457,3200,938823,435.68,0
1614230458,3400,943677,272.75,0
1614230459,3400,948955,184.03,0
1614230460,3400,953604,162.99,0
1614230461,3400,956766,465.53,0
1614230462,3400,960491,490.01,0
1614230463,3400,964546,442.50,0
1614230464,3400,969618,181.56,0
1614230465,3400,974574,179.06,0
1614230466,3400,977718,356.95,0
1614230467,3400,981335,515.28,0
1614230468,3400,985448,488.00,0
1614230469,3400,990096,186.78,0
1614230470,3400,995204,174.47,0
1614230471,3400,998821,227.76,0
1614230472,3400,1002359,526.09,0
1614230473,3400,1005775,471.97,0
1614230474,3400,1010560,282.91,0
1614230475,3400,1015489,194.53,0
1614230476,3400,1020005,169.48,0
1614230477,3400,1023272,519.54,0
1614230478,3400,1026586,476.19,0
1614230479,3400,1031278,357.90,0
1614230480,3400,1036434,183.86,0
1614230481,3400,1041398,152.29,0
1614230482,3400,1044537,439.91,0
1614230483,3400,1047777,502.75,0
1614230484,3400,1052077,453.45,0
1614230485,3400,1057122,189.49,0
1614230486,3400,1062220,151.95,0
1614230487,3400,1066086,195.81,0
1614230488,3600,1069682,502.23,0
1614230489,3600,1072937,603.44,0
1614230490,3600,1077821,346.66,0
1614230491,3600,1083070,204.32,0
1614230492,3600,1087732,209.48,0
1614230493,3600,1091060,467.52,0
1614230494,3600,1094368,577.94,0
1614230495,3600,1098426,525.08,0
1614230496,3600,1103624,204.98,0
1614230497,3600,1108714,193.23,0
1614230498,3600,1111912,308.75,0
1614230499,3600,1115893,580.05,0
1614230500,3600,1119128,540.62,0
1614230501,3600,1124099,311.11,0
1614230502,3600,1129168,215.45,0
1614230503,3600,1133304,256.66,0
1614230504,3600,1136524,574.09,0
1614230505,3600,1139922,556.51,0
1614230506,3600,1144981,352.35,0
1614230507,3600,1150202,198.28,0
1614230508,3600,1155120,207.44,0
1614230509,3600,1158092,472.18,0
1614230510,3600,1161691,552.32,0
1614230511,3600,1164928,593.93,0
1614230512,3600,1170176,287.26,0
1614230513,3600,1175337,206.65,0
1614230514,3600,1180282,210.36,0
1614230515,3600,1183289,451.12,0
1614230516,3600,1186964,596.90,0
1614230517,3600,1190631,511.96,0
1614230518,3800,1195728,225.00,0
1614230519,3800,1201156,236.22,0
1614230520,3800,1204908,307.55,0
1614230521,3800,1208207,618.21,0
1614230522,3800,1211374,626.39,0
