Seconds,Workers,Queries,Latency,Errors
1614217250,120,40538,258.69,0
1614217251,130,40712,243.40,0
1614217252,130,40878,242.09,0
1614217253,130,41054,267.41,0
1614217254,130,41238,252.97,0
1614217255,130,41417,222.36,0
1614217256,130,41591,221.40,0
1614217257,130,41770,211.81,0
1614217258,130,41958,217.34,0
1614217259,130,42142,239.08,0
1614217260,130,42307,236.20,0
1614217261,130,42479,236.08,0
1614217262,130,42655,253.89,0
1614217263,130,42819,279.09,0
1614217264,130,43000,242.45,0
1614217265,130,43179,223.45,0
1614217266,130,43354,225.91,0
1614217267,130,43529,238.49,0
1614217268,130,43706,224.08,0
1614217269,130,43896,219.78,0
1614217270,130,44082,218.44,0
1614217271,130,44252,214.43,0
1614217272,130,44421,239.04,0
1614217273,130,44605,261.92,0
1614217274,130,44779,229.86,0
1614217275,130,44964,220.60,0
1614217276,130,45134,223.57,0
1614217277,130,45313,218.87,0
1614217278,130,45506,213.74,0
1614217279,130,45689,213.57,0
1614217280,130,45862,222.92,0
1614217281,130,46039,228.88,0
1614217282,130,46209,245.40,0
1614217283,130,46385,251.86,0
1614217284,130,46561,253.06,0
1614217285,130,46750,221.45,0
1614217286,130,46914,216.31,0
1614217287,130,47105,220.92,0
1614217288,130,47291,214.62,0
1614217289,130,47468,211.51,0
1614217290,130,47641,229.88,0
1614217291,130,47807,227.06,0
1614217292,130,47989,264.33,0
1614217293,130,48146,242.46,0
1614217294,130,48332,269.11,0
1614217295,130,48512,238.43,0
1614217296,130,48687,225.35,0
1614217297,130,48864,219.21,0
1614217298,130,49045,234.34,0
1614217299,130,49218,236.96,0
1614217300,130,49390,235.45,0
1614217301,130,49575,241.38,0
1614217302,130,49748,248.94,0
1614217303,130,49926,255.50,0
1614217304,130,50096,253.06,0
1614217305,130,50267,264.12,0
1614217306,130,50448,226.69,0
1614217307,130,50616,236.07,0
1614217308,130,50786,241.34,0
1614217309,130,50970,222.16,0
1614217310,130,51155,222.76,0
1614217311,140,51341,229.92,0
1614217312,140,51506,244.48,0
1614217313,140,51707,266.85,0
1614217314,140,51892,260.33,0
1614217315,140,52058,287.20,0
1614217316,140,52235,297.75,0
1614217317,140,52429,284.54,0
1614217318,140,52608,265.85,0
1614217319,140,52779,265.96,0
1614217320,140,52973,248.05,0
1614217321,140,53158,248.43,0
1614217322,140,53348,244.41,0
1614217323,140,53537,240.65,0
1614217324,140,53732,235.34,0
1614217325,140,53908,267.57,0
1614217326,140,54095,268.98,0
1614217327,140,54277,251.37,0
1614217328,140,54462,271.95,0
1614217329,140,54651,228.58,0
1614217330,140,54828,249.31,0
1614217331,140,55019,243.07,0
1614217332,140,55211,234.42,0
1614217333,140,55407,229.96,0
1614217334,140,55609,230.38,0
1614217335,140,55783,248.88,0
1614217336,140,55968,260.64,0
1614217337,140,56156,241.23,0
1614217338,140,56340,284.54,0
1614217339,140,56531,233.16,0
1614217340,140,56721,230.88,0
1614217341,140,56903,240.48,0
1614217342,140,57093,228.53,0
1614217343,140,57285,234.02,0
1614217344,140,57484,240.19,0
1614217345,140,57677,231.82,0
1614217346,140,57858,261.18,0
1614217347,140,58038,261.01,0
1614217348,140,58219,265.09,0
1614217349,140,58405,253.29,0
1614217350,140,58595,229.79,0
1614217351,140,58786,231.86,0
1614217352,140,58974,245.31,0
1614217353,140,59171,233.53,0
1614217354,140,59368,229.51,0
1614217355,140,59557,252.26,0
1614217356,140,59721,265.16,0
1614217357,140,59905,283.79,0
1614217358,140,60092,259.01,0
1614217359,140,60271,247.01,0
1614217360,140,60458,276.53,0
1614217361,140,60647,256.42,0
1614217362,140,60822,245.23,0
1614217363,140,61007,253.32,0
1614217364,140,61204,245.18,0
1614217365,140,61393,269.67,0
1614217366,140,61576,248.65,0
1614217367,140,61741,301.10,0
1614217368,140,61926,269.13,0
1614217369,140,62114,273.31,0
1614217370,140,62283,280.09,0
1614217371,150,62467,300.14,0
1614217372,150,62661,261.81,0
1614217373,150,62854,255.19,0
1614217374,150,63062,246.06,0
1614217375,150,63258,253.61,0
1614217376,150,63462,261.47,0
1614217377,150,63658,252.79,0
1614217378,150,63839,261.08,0
1614217379,150,64030,330.32,0
1614217380,150,64210,325.99,0
1614217381,150,64401,295.08,0
1614217382,150,64590,283.05,0
1614217383,150,64798,260.53,0
1614217384,150,64998,248.27,0
1614217385,150,65186,239.49,0
1614217386,150,65384,262.45,0
1614217387,150,65593,254.41,0
1614217388,150,65783,289.88,0
1614217389,150,65966,275.34,0
1614217390,150,66151,316.11,0
1614217391,150,66339,315.72,0
1614217392,150,66427,295.00,0
1614217393,150,66535,1245.35,0
1614217394,150,66723,459.36,0
1614217395,150,66933,267.65,0
1614217396,150,67136,251.60,0
1614217397,150,67331,274.96,0
1614217398,150,67525,281.34,0
1614217399,150,67701,289.51,0
1614217400,150,67882,318.86,0
1614217401,150,68063,322.10,0
1614217402,150,68226,408.70,0
1614217403,150,68415,330.87,0
1614217404,150,68601,268.80,0
1614217405,150,68801,267.01,0
1614217406,150,68994,246.48,0
1614217407,150,69204,264.03,0
1614217408,150,69396,255.04,0
1614217409,150,69565,460.11,0
1614217410,150,69720,364.23,0
1614217411,150,69920,333.93,0
1614217412,150,70082,305.62,0
1614217413,150,70264,329.99,0
1614217414,150,70462,324.51,0
1614217415,150,70661,247.07,0
1614217416,150,70861,239.20,0
1614217417,150,71071,242.27,0
1614217418,150,71270,265.58,0
1614217419,150,71458,298.97,0
1614217420,150,71651,286.73,0
1614217421,150,71820,304.20,0
1614217422,150,72018,312.92,0
1614217423,150,72197,268.33,0
1614217424,150,72394,280.64,0
1614217425,150,72580,294.40,0
1614217426,150,72767,316.20,0
1614217427,150,72967,291.29,0
1614217428,150,73155,265.59,0
1614217429,150,73351,269.09,0
1614217430,150,73547,312.38,0
1614217431,160,73723,270.08,0
1614217432,160,73914,318.32,0
1614217433,160,74113,308.88,0
1614217434,160,74321,313.73,0
1614217435,160,74519,293.60,0
