Seconds,Workers,Queries,Latency,Errors
1614314234,4,703,935.00,0
1614314235,4,706,734.00,0
1614314236,4,707,1064.00,0
1614314237,4,710,2213.67,0
1614314238,4,715,632.00,0
1614314239,4,719,919.33,0
1614314240,4,722,728.00,0
1614314241,4,729,1343.43,0
1614314242,4,732,1091.00,0
1614314243,4,737,855.60,0
1614314244,4,741,698.00,0
1614314245,4,746,809.20,0
1614314246,4,750,1226.00,0
1614314247,4,754,726.00,0
1614314248,4,758,762.00,0
1614314249,4,760,771.00,0
1614314250,4,764,755.25,0
1614314251,4,765,644.00,0
1614314252,4,767,1295.00,0
1614314253,4,770,725.00,0
1614314254,4,773,2422.33,0
1614314255,4,776,733.67,0
1614314256,4,778,5901.50,0
1614314257,4,779,889.00,0
1614314258,4,779,0.00,0
1614314259,4,782,2174.67,0
1614314260,4,782,0.00,0
1614314261,4,784,1314.00,0
1614314262,4,785,6711.00,0
1614314263,4,787,1402.50,0
1614314264,4,787,0.00,0
1614314265,4,789,4115.00,0
1614314266,4,791,2091.50,0
1614314267,4,792,588.00,0
1614314268,4,797,3629.80,0
1614314269,4,800,783.67,0
1614314270,4,804,735.25,0
1614314271,4,806,1043.00,0
1614314272,4,807,1038.00,0
1614314273,4,810,2620.33,0
1614314274,4,813,774.67,0
1614314275,4,814,5797.00,0
1614314276,4,817,1718.00,0
1614314277,4,819,1005.00,0
1614314278,4,820,918.00,0
1614314279,4,824,1177.25,0
1614314280,4,827,1549.00,0
1614314281,4,831,745.50,0
1614314282,4,832,1046.00,0
1614314283,4,834,1387.00,0
1614314284,4,839,3222.60,0
1614314285,4,842,611.00,0
1614314286,4,844,1570.00,0
1614314287,4,846,1882.00,0
1614314288,4,852,1344.33,0
1614314289,4,853,631.00,0
1614314290,4,857,1013.00,0
1614314291,4,859,674.50,0
1614314292,4,860,638.00,0
1614314293,4,860,0.00,0
1614314294,4,860,0.00,0
1614314295,4,861,3355.00,0
1614314296,4,863,635.00,0
1614314297,4,863,0.00,0
1614314298,4,864,1975.00,0
1614314299,4,865,621.00,0
1614314300,4,866,12375.00,0
1614314301,4,867,634.00,0
1614314302,4,872,5811.60,0
1614314303,4,874,640.00,0
1614314304,4,879,928.00,0
1614314305,4,884,1076.00,0
1614314306,4,889,828.00,0
1614314307,4,893,1016.00,0
1614314308,4,899,758.83,0
1614314309,4,903,646.00,0
1614314310,4,905,818.00,0
1614314311,4,912,1101.14,0
1614314312,4,913,607.00,0
1614314313,4,918,1346.60,0
1614314314,4,922,858.75,0
1614314315,4,929,661.00,0
1614314316,4,933,773.75,0
1614314317,4,933,0.00,0
1614314318,4,935,1302.50,0
1614314319,4,936,1089.00,0
1614314320,4,939,1523.33,0
1614314321,4,940,750.00,0
1614314322,4,940,0.00,0
1614314323,4,941,2348.00,0
1614314324,4,941,0.00,0
1614314325,4,943,3122.00,0
1614314326,4,945,748.50,0
1614314327,4,949,3641.50,0
1614314328,4,952,4397.67,0
1614314329,4,954,1654.00,0
1614314330,4,957,1184.33,0
1614314331,4,959,1390.50,0
1614314332,4,960,954.00,0
1614314333,4,964,1458.75,0
1614314334,4,967,1120.67,0
1614314335,4,969,1085.50,0
1614314336,4,971,1005.50,0
1614314337,4,973,868.00,0
1614314338,4,977,3127.25,0
1614314339,4,981,716.50,0
1614314340,4,983,614.50,0
1614314341,4,987,1285.50,0
1614314342,4,987,0.00,0
1614314343,4,989,1932.50,0
1614314344,4,990,642.00,0
1614314345,4,995,2863.60,0
1614314346,4,997,1243.50,0
1614314347,4,1001,1925.75,0
1614314348,4,1002,643.00,0
1614314349,4,1003,1102.00,0
1614314350,4,1005,2015.50,0
1614314351,4,1008,2539.00,0
1614314352,4,1012,656.33,0
1614314353,4,1014,799.00,0
1614314354,4,1017,1469.00,0
1614314355,4,1017,0.00,0
1614314356,4,1018,1436.00,0
1614314357,4,1019,3405.00,0
1614314358,4,1023,3640.00,0
1614314359,4,1026,864.67,0
1614314360,4,1031,769.00,0
1614314361,4,1033,622.00,0
1614314362,4,1035,791.00,0
1614314363,4,1037,2423.00,0
1614314364,4,1039,1291.00,0
1614314365,4,1042,1093.67,0
1614314366,4,1046,3799.00,0
1614314367,4,1053,807.50,0
1614314368,4,1058,548.80,0
1614314369,4,1063,1008.40,0
1614314370,4,1067,1006.00,0
1614314371,4,1071,935.50,0
1614314372,4,1078,620.43,0
1614314373,4,1082,694.25,0
1614314374,4,1086,631.00,0
1614314375,4,1087,718.00,0
1614314376,4,1088,1039.00,0
1614314377,4,1091,2347.00,0
1614314378,4,1096,1703.80,0
1614314379,4,1101,1147.00,0
1614314380,4,1106,583.40,0
1614314381,4,1109,1204.33,0
1614314382,4,1111,809.50,0
1614314383,4,1113,1466.50,0
1614314384,4,1115,656.00,0
1614314385,4,1118,1468.33,0
1614314386,4,1123,2192.80,0
1614314387,4,1128,648.80,0
1614314388,4,1133,565.50,0
1614314389,4,1135,1183.00,0
1614314390,4,1139,1448.50,0
1614314391,4,1143,641.50,0
1614314392,4,1143,0.00,0
1614314393,4,1145,1950.50,0
1614314394,4,1150,2323.20,0
1614314395,4,1154,778.00,0
1614314396,4,1158,882.00,0
1614314397,4,1160,790.00,0
1614314398,4,1163,1715.33,0
1614314399,4,1164,963.00,0
1614314400,4,1169,1380.60,0
1614314401,4,1176,979.57,0
1614314402,4,1180,557.25,0
1614314403,4,1181,1068.00,0
1614314404,4,1186,1310.40,0
1614314405,4,1189,1338.67,0
1614314406,4,1191,661.00,0
1614314407,4,1195,1500.75,0
1614314408,4,1197,1131.50,0
1614314409,4,1201,908.25,0
1614314410,4,1205,650.00,0
1614314411,4,1207,675.50,0
1614314412,4,1208,2562.00,0
1614314413,4,1209,1669.00,0
1614314414,4,1212,1908.33,0
1614314415,4,1214,687.50,0
1614314416,4,1217,1780.33,0
1614314417,4,1223,896.00,0
1614314418,4,1226,755.67,0
1614314419,4,1228,659.00,0
1614314420,4,1231,1467.33,0
1614314421,4,1232,1131.00,0
1614314422,4,1235,1059.00,0
1614314423,4,1238,1561.67,0
1614314424,4,1241,773.33,0
1614314425,4,1244,1371.33,0
1614314426,4,1245,1131.00,0
1614314427,4,1246,973.00,0
1614314428,4,1250,3755.75,0
1614314429,4,1253,822.00,0
1614314430,4,1255,639.00,0
1614314431,4,1257,1926.00,0
1614314432,4,1259,914.50,0
1614314433,4,1260,632.00,0
1614314434,4,1261,1988.00,0
1614314435,4,1266,2250.25,0
1614314436,4,1269,4279.00,0
1614314437,4,1273,880.75,0
1614314438,4,1275,638.50,0
1614314439,4,1277,1696.00,0
1614314440,4,1279,1601.00,0
1614314441,4,1283,1258.75,0
1614314442,4,1287,673.25,0
1614314443,4,1291,713.25,0
1614314444,4,1295,817.00,0
1614314445,4,1296,801.00,0
1614314446,4,1298,1253.50,0
1614314447,4,1299,690.00,0
1614314448,4,1304,3344.00,0
1614314449,4,1308,715.00,0
1614314450,4,1312,1890.75,0
1614314451,4,1317,1199.00,0
1614314452,4,1319,824.00,0
1614314453,4,1323,999.25,0
1614314454,4,1327,887.33,0
1614314455,4,1329,572.50,0
1614314456,4,1333,927.50,0
1614314457,4,1337,855.75,0
1614314458,4,1341,727.75,0
1614314459,4,1342,691.00,0
1614314460,4,1343,592.00,0
1614314461,4,1344,1066.00,0
1614314462,4,1347,4367.00,0
1614314463,4,1350,2404.00,0
1614314464,4,1352,3328.50,0
1614314465,4,1355,1023.67,0
1614314466,4,1360,1132.00,0
1614314467,4,1365,738.80,0
1614314468,4,1367,730.50,0
1614314469,4,1369,819.00,0
