# benchmark_updates -numRows=2000000 -pirType=Matrix
     NumUpdates  UpdateServerTime[us]  UpdateClientTime[us]           UpdateBytes    ClientBytes  OnlineServerTime[us]  OnlineClientTime[us]    OnlineBytes
        1087000                    28                 50423                  5593              0                  7931                   463          36986
        1088000                    23                 50706                  5595              0                  8494                   480          36990
        1089000                    29                333800                  5593              0                  8298                   495          36994
        1090000                    19                 51407                  5592              0                  8155                   450          36998
        1091000                    22                 50628                  5592              0                  8255                   484          37002
        1092000                    21                 50984                  5590              0                  8124                   474          37004
        1093000                    21                 49877                  5593              0                  8124                   452          37008
        1094000                    35                192866                  5593              0                  7826                   465          37012
        1095000                    20                 49895                  5593              0                  7836                   450          37016
        1096000                    34                 58923                  5590              0                  9374                   773          37018
        1097000                    20                 51205                  5590              0                  7816                   443          37022
        1098000                    21                 49302                  5591              0                  7979                   461          37026
        1099000                    28                318711                  5591              0                  8154                   471          37030
        1100000                    20                 50057                  5592              0                  7956                   442          37032
        1101000                    20                 51026                  5593              0                  8129                   460          37036
        1102000                    21                 50384                  5594              0                  8288                   473          37040
        1103000                    20                 50279                  5590              0                  7952                   455          37044
        1104000                    23                 75096                  5588              0                  9598                   727          37048
        1105000                    20                 50815                  5593              0                  7936                   449          37050
        1106000                    22                 51633                  5593              0                  8414                   473          37054
        1107000                    19                 81143                  5591              0                  8207                   498          37058
        1108000                    22                 50795                  5594              0                  8036                   488          37062
        1109000                    23                 51040                  5590              0                  8099                   475          37064
        1110000                    29                313287                  5594              0                  8244                   468          37068
        1111000                    21                 50818                  5591              0                  8134                   455          37072
        1112000                    24                 51939                  5588              0                  8212                   462          37076
        1113000                    21                 51182                  5589              0                  7944                   525          37078
        1114000                    32                 51857                  5591              0                  8194                   461          37082
        1115000                    18                 76543                  5596              0                  8233                   547          37086
        1116000                    22                 51445                  5591              0                  7994                   445          37090
        1117000                    23                 51498                  5590              0                  8201                   468          37094
        1118000                    18                 56285                  5591              0                  9599                   730          37096
        1119000                    21                 51975                  5591              0                  8097                   463          37100
        1120000                    20                 51317                  5594              0                  8043                   455          37104
        1121000                    20                 50271                  5590              0                  8024                   475          37108
        1122000                    18                 52023                  5594              0                  7958                   451          37110
        1123000                    24                 77588                  5592              0                  8357                   489          37114
        1124000                    31                 50671                  5591              0                  7813                   432          37118
        1125000                    22                 58369                  5591              0                  8174                   508          37122
        1126000                    21                 52249                  5591              0                  8074                   457          37126
        1127000                    20                 51050                  5590              0                  7974                   474          37128
        1128000                    24                 88573                  5589              0                  8274                   506          37132
        1129000                    22                 51285                  5593              0                  7801                   469          37136
        1130000                    22                 51122                  5593              0                  8032                   476          37140
        1131000                    25                 84593                  5591              0                  8528                   494          37142
        1132000                    33                 51175                  5592              0                  8139                   461          37146
        1133000                    23                 52219                  5593              0                  8182                   485          37150
        1134000                    31                196285                  5594              0                  8023                   474          37154
        1135000                    22                 51829                  5591              0                  8110                   468          37156
        1136000                    22                 51493                  5590              0                  8266                   426          37160
        1137000                    22                 52611                  5595              0                  7925                   493          37164
        1138000                    22                 53109                  5594              0                  8186                   483          37168
        1139000                    30                195725                  5594              0                  8328                   486          37170
        1140000                    22                 51294                  5592              0                  7947                   486          37174
        1141000                    24                 52122                  5590              0                  8352                   491          37178
        1142000                    23                317045                  5592              0                  8354                   478          37182
        1143000                    21                 51874                  5590              0                  8025                   476          37184
        1144000                    23                 51801                  5588              0                  8111                   535          37188
        1145000                    23                 51992                  5593              0                  7942                   458          37192
        1146000                    21                 51778                  5594              0                  7917                   456          37196
        1147000                    22                 84081                  5592              0                  8190                   541          37200
        1148000                    22                 52521                  5592              0                  8321                   469          37202
        1149000                    21                 52849                  5593              0                  8053                   463          37206
        1150000                    18                 58615                  5593              0                  8215                   478          37210
        1151000                    21                 51247                  5591              0                  8050                   446          37214
        1152000                    23                 50819                  5591              0                  8048                   455          37216
        1153000                    31                315069                  5592              0                  8638                   491          37220
        1154000                    22                 51064                  5593              0                  7965                   456          37224
        1155000                    21                 57728                  5591              0                  8213                   463          37228
        1156000                    21                 52584                  5593              0                  8148                   488          37230
        1157000                    20                 51096                  5592              0                  7993                   540          37234
        1158000                    23                 76186                  5593              0                  8306                   511          37238
        1159000                    22                 51072                  5594              0                  7958                   441          37242
        1160000                    21                 51893                  5596              0                  7931                   457          37244
        1161000                    20                103449                  5596              0                  8549                   483          37248
        1162000                    21                 52241                  5590              0                  8304                   478          37252
        1163000                    21                 52079                  5592              0                  8122                   447          37256
        1164000                    21                 60750                  5595              0                  8173                   493          37260
        1165000                    20                 51333                  5592              0                  7954                   442          37262
        1166000                    20                 52809                  5595              0                  8277                   500          37266
        1167000                    22                 80586                  5593              0                  8329                   488          37270
        1168000                    48                 51610                  5594              0                  8337                   500          37274
        1169000                    22                 56430                  5595              0                  8406                   472          37276
        1170000                    21                 99214                  5593              0                  8075                   473          37280
        1171000                    20                 52101                  5592              0                  7946                   451          37284
        1172000                    22                 52095                  5590              0                  8269                   464          37288
        1173000                    24                311561                  5593              0                  8169                   486          37290
        1174000                    20                 51650                  5592              0                  8288                   472          37294
        1175000                    22                 51188                  5594              0                  8058                   469          37298
        1176000                    29                200548                  5594              0                  8583                   505          37302
        1177000                    22                 52500                  5594              0                  8326                   521          37304
        1178000                    21                 52552                  5591              0                  8508                   502          37308
        1179000                    21                 52259                  5593              0                  8213                   464          37312
        1180000                    19                 59920                  5591              0                  8183                   468          37316
        1181000                    21                 77257                  5594              0                  8211                   481          37318
        1182000                    21                 52475                  5593              0                  8193                   453          37322
        1183000                    21                 51820                  5592              0                  8317                   476          37326
        1184000                    21                 58273                  5591              0                  9861                   817          37330
        1185000                    21                 52396                  5595              0                  8071                   447          37332
        1186000                    21                 52961                  5591              0                  8433                   471          37336
        1187000                    23                 79214                  5591              0                  8543                   481          37340
        1188000                    20                 51740                  5593              0                  8379                   454          37344
        1189000                    20                 59078                  5595              0                  8572                   517          37346
        1190000                    28                225961                  5592              0                  8530                   465          37350
        1191000                    23                 52504                  5592              0                  8352                   535          37354
        1192000                    21                 51694                  5592              0                  8321                   473          37358
        1193000                    29                201287                  5592              0                  8373                   492          37360
        1194000                    21                 51898                  5594              0                  8251                   455          37364
        1195000                    22                 52578                  5593              0                  8297                   505          37368
        1196000                    20                 51584                  5593              0                  8353                   472          37372
        1197000                    19                 52879                  5594              0                  8205                   466          37374
        1198000                    23                 53082                  5593              0                  8144                   492          37378
        1199000                    22                 51913                  5593              0                  7948                   483          37382
        1200000                    24                 52546                  5595              0                  8421                   472          37386
        1201000                    29                312203                  5593              0                  8672                   481          37390
        1202000                    21                 51531                  5593              0                  7984                   468          37392
        1203000                    22                 52328                  5593              0                  8033                   429          37396
        1204000                    29                202889                  5586              0                  8390                   471          37400
        1205000                    22                 53131                  5594              0                  8150                   466          37404
        1206000                    22                 52676                  5587              0                  8352                   490          37406
        1207000                    24                318510                  5591              0                  8618                   461          37410
        1208000                    34                 52790                  5594              0                  8118                   448          37414
        1209000                    28                 58485                  5592              0                  9532                   710          37418
        1210000                    22                 52325                  5589              0                  8042                   492          37420
        1211000                    33                 52994                  5591              0                  8624                   467          37424
        1212000                    23                325353                  5595              0                  8904                   502          37428
        1213000                    24                 52300                  5592              0                  7899                   454          37432
        1214000                    22                 58832                  5591              0                  8011                   473          37434
        1215000                    21                 51968                  5595              0                  7943                   443          37438
        1216000                    20                 53445                  5591              0                  8454                   444          37442
        1217000                    20                 78139                  5595              0                  8424                   479          37446
        1218000                    22                 52660                  5592              0                  8020                   464          37448
        1219000                    24                 53194                  5593              0                  8453                   487          37452
        1220000                    26                106930                  5591              0                  8407                   516          37456
        1221000                    20                 52963                  5589              0                  8130                   469          37458
        1222000                    26                 52680                  5592              0                  8574                   478          37462
        1223000                    21                 87414                  5592              0                  8193                   527          37466
        1224000                    21                 53311                  5588              0                  8237                   499          37470
        1225000                    23                 58275                  5594              0                  8771                   474          37472
        1226000                    23                 83643                  5590              0                  8484                   491          37476
        1227000                    21                 52377                  5589              0                  8236                   492          37480
        1228000                    19                 53652                  5591              0                  8336                   435          37484
        1229000                    35                329067                  5592              0                  8734                   500          37486
        1230000                    23                 54167                  5594              0                  8183                   468          37490
        1231000                    23                 53628                  5591              0                  8483                   504          37494
        1232000                    21                 52067                  5590              0                  8012                   454          37498
        1233000                    30                 53465                  5592              0                  8271                   479          37500
        1234000                    19                 79348                  5592              0                  8377                   482          37504
        1235000                    21                 52641                  5591              0                  8130                   468          37508
        1236000                    23                 53961                  5593              0                  8867                   489          37512
        1237000                    22                 84177                  5592              0                  8346                   486          37516
        1238000                    21                 53352                  5595              0                  8092                   462          37518
        1239000                    23                 53728                  5593              0                  8457                   464          37522
        1240000                    29                198754                  5591              0                  8393                   464          37526
        1241000                    20                 53780                  5590              0                  8394                   485          37530
        1242000                    21                 53289                  5589              0                  8412                   468          37532
        1243000                    22                 52853                  5593              0                  8077                   462          37536
        1244000                    20                 52661                  5593              0                  8291                   469          37540
        1245000                    40                 79554                  5596              0                  8755                   477          37542
        1246000                    20                 54364                  5594              0                  8187                   468          37546
        1247000                    23                 54163                  5594              0                  8262                   463          37550
        1248000                    21                 82979                  5595              0                  9880                 12399          37554
        1249000                    20                 52744                  5591              0                  8080                   516          37556
        1250000                    24                 54043                  5592              0                  8383                   449          37560
        1251000                    21                 95414                  5592              0                  8468                   500          37564
        1252000                    21                 53514                  5593              0                  8000                   441          37568
        1253000                    23                 54400                  5594              0                  8468                   557          37570
        1254000                    29                312323                  5594              0                  8709                   487          37574
        1255000                    21                 53749                  5590              0                  8348                   497          37578
        1256000                    23                 54775                  5589              0                  9521                   770          37582
        1257000                    21                 53418                  5587              0                  8269                   470          37584
        1258000                    23                 52948                  5593              0                  8278                   461          37588
        1259000                    23                352071                  5594              0                  8338                   466          37592
        1260000                    53                 54112                  5594              0                  8156                   503          37596
        1261000                    35                 53366                  5593              0                  8502                   525          37598
        1262000                    21                 54061                  5592              0                  8302                   482          37602
        1263000                    20                 53020                  5590              0                  8306                   464          37606
        1264000                    26                200892                  5593              0                  8525                   501          37610
        1265000                    22                 54094                  5594              0                  8274                   450          37612
        1266000                    23                 58787                  5590              0                  8297                   462          37616
        1267000                    28                215799                  5593              0                  8502                   498          37620
        1268000                    28                 52784                  5591              0                  8396                   492          37624
        1269000                    22                 53338                  5592              0                  8146                   491          37626
        1270000                    20                 52960                  5592              0                  7978                   475          37630
        1271000                    20                 52633                  5590              0                  8066                   515          37634
        1272000                    20                111589                  5589              0                  8564                   472          37638
        1273000                    21                 53317                  5591              0                  8073                   460          37640
        1274000                    22                 55574                  5593              0                  8699                   498          37644
        1275000                    31                202536                  5592              0                  8521                   466          37648
        1276000                    22                 53894                  5592              0                  8425                   534          37652
        1277000                    20                 59247                  5591              0                  8324                   475          37654
        1278000                    29                330383                  5596              0                  8667                   493          37658
        1279000                    28                 53733                  5591              0                  8475                   464          37662
        1280000                    22                 59065                  5592              0                  8417                   483          37666
        1281000                    20                 52586                  5594              0                  8372                   460          37668
        1282000                    21                 53840                  5592              0                  8290                   475          37672
        1283000                    23                 80256                  5593              0                  8538                   477          37676
        1284000                    21                 54227                  5592              0                  8434                   465          37678
        1285000                    23                 57031                  5594              0                  8407                   505          37682
        1286000                    23                 81881                  5588              0                  8844                  8727          37686
        1287000                    27                 53557                  5593              0                  8194                   497          37690
        1288000                    23                 53597                  5590              0                  8623                   495          37692
        1289000                    21                 79394                  5594              0                  8560                   505          37696
        1290000                    21                 53555                  5590              0                  8168                   460          37700
        1291000                    20                 54848                  5595              0                  8465                   455          37704
        1292000                    21                 81474                  5589              0                  8367                   486          37706
        1293000                    31                 55713                  5589              0                  8366                   502          37710
        1294000                    30                 54717                  5591              0                  8440                   494          37714
        1295000                    33                318306                  5594              0                  8335                   477          37718
        1296000                    22                 59519                  5591              0                  8456                   492          37720
        1297000                    22                 62855                  5593              0                  8326                   498          37724
        1298000                    20                 53461                  5593              0                  8088                   468          37728
        1299000                    18                 54016                  5593              0                  8163                   542          37732
        1300000                    21                 81744                  5592              0                  8424                   507          37734
        1301000                    23                 53006                  5591              0                  8024                   450          37738
        1302000                    23                 59220                  5593              0                  8399                   488          37742
        1303000                    31                464930                  5590              0                  8537                   473          37744
        1304000                    20                 53988                  5592              0                  8158                   485          37748
        1305000                    20                 53867                  5593              0                  8129                   473          37752
        1306000                    21                 54066                  5591              0                  8251                   487          37756
        1307000                    21                 55583                  5592              0                  8607                   538          37758
        1308000                    22                 85802                  5592              0                  9104                   496          37762
        1309000                    22                 55715                  5596              0                  8156                   446          37766
        1310000                    22                 53307                  5587              0                  8444                   479          37770
        1311000                    21                109237                  5593              0                  8625                   492          37772
        1312000                    23                 54612                  5593              0                  8355                   474          37776
        1313000                    24                 54224                  5592              0                  8663                   487          37780
        1314000                    36                339577                  5593              0                  8356                   464          37784
        1315000                    22                 54458                  5590              0                  8175                   471          37786
        1316000                    22                 63507                  5593              0                  8275                   468          37790
        1317000                    32                 55700                  5592              0                  8479                   516          37794
        1318000                    21                 53793                  5591              0                  8364                   502          37798
        1319000                    23                312258                  5589              0                  8493                   476          37800
        1320000                    20                 53874                  5590              0                  8187                   471          37804
        1321000                    36                 58006                  5591              0                  8395                   481          37808
        1322000                    29                200395                  5590              0                  8528                   513          37810
        1323000                    21                 52968                  5593              0                  8245                   464          37814
        1324000                    19                 54544                  5591              0                  8353                   473          37818
        1325000                    28                312199                  5594              0                  8375                   485          37822
        1326000                    21                 61350                  5594              0                  8163                   511          37824
        1327000                    23                 56860                  5593              0                  8223                   484          37828
        1328000                    21                 54690                  5593              0                  8393                   484          37832
        1329000                    20                 55276                  5591              0                  8247                   514          37836
        1330000                    35                200135                  5594              0                  8405                   498          37838
        1331000                    22                 54556                  5591              0                  8227                   460          37842
        1332000                    22                 57078                  5592              0                  8338                   506          37846
        1333000                    21                 55364                  5591              0                  8430                   496          37850
        1334000                    19                 55514                  5593              0                  8546                   484          37852
        1335000                    28                209062                  5593              0                  8646                   478          37856
        1336000                    21                 55090                  5593              0                  8526                   466          37860
        1337000                    23                 55692                  5593              0                  8588                   457          37862
        1338000                    29                197776                  5594              0                  8705                   482          37866
        1339000                    21                 54383                  5593              0                  8531                   478          37870
        1340000                    23                 55061                  5592              0                  8657                   462          37874
        1341000                    25                 54001                  5593              0                  8453                   481          37876
        1342000                    22                 54957                  5592              0                  8544                   504          37880
        1343000                    32                331730                  5593              0                  8451                   549          37884
        1344000                    21                 54766                  5596              0                  8104                   456          37888
        1345000                    22                 55890                  5594              0                  8224                   496          37890
        1346000                    55                308352                  5593              0                  8671                   486          37894
        1347000                    22                 55083                  5590              0                  8426                   460          37898
        1348000                    19                 55334                  5591              0                  8319                   497          37902
        1349000                    27                199871                  5593              0                  8924                   498          37904
        1350000                    21                 55632                  5591              0                  8595                   450          37908
        1351000                    22                 55482                  5593              0                  8489                   467          37912
        1352000                    21                 55426                  5591              0                  8565                   486          37914
        1353000                    20                 57630                  5593              0                  8374                   481          37918
        1354000                    36                326587                  5593              0                  9036                   656          37922
        1355000                    22                 56688                  5589              0                  8209                   451          37926
        1356000                    22                 59437                  5594              0                  8635                   519          37928
        1357000                    21                 55530                  5592              0                  8288                   478          37932
        1358000                    20                 53604                  5595              0                  8645                   459          37936
        1359000                    22                 81846                  5590              0                  8491                   519          37940
        1360000                    20                 54973                  5594              0                  8320                   456          37942
        1361000                    25                 55437                  5594              0                  8547                   459          37946
        1362000                    29                202051                  5591              0                  9035                   488          37950
        1363000                    22                 55336                  5591              0                  8408                   463          37952
        1364000                    22                 55940                  5592              0                  8619                   509          37956
        1365000                    21                 54137                  5593              0                  8103                   465          37960
        1366000                    20                 61514                  5589              0                  8616                   455          37964
        1367000                    18                 84094                  5594              0                  8528                   504          37966
        1368000                    21                 54547                  5594              0                  8508                   477          37970
        1369000                    24                 55557                  5594              0                  8618                   476          37974
        1370000                    37                 88454                  5594              0                  8553                   511          37976
        1371000                    21                 55351                  5592              0                  8330                   498          37980
        1372000                    22                 54974                  5591              0                  8659                   471          37984
        1373000                    24                320256                  5590              0                  8724                   517          37988
        1374000                    21                 57229                  5594              0                  8721                   507          37990
        1375000                    22                 66589                  5592              0                  8768                   466          37994
