# benchmark_updates -numRows=2000000 -pirType=DPF
     NumUpdates  UpdateServerTime[us]  UpdateClientTime[us]           UpdateBytes    ClientBytes  OnlineServerTime[us]  OnlineClientTime[us]    OnlineBytes
        1005000                    27                317419                  5593              0                 65550                   180           1558
        1006000                    20                 49763                  5593              0                 64144                   170           1558
        1007000                    21                 49163                  5592              0                 64349                   164           1558
        1008000                    27                324201                  5591              0                 65101                   183           1558
        1009000                    20                 48931                  5594              0                 64781                   181           1558
        1010000                    20                 49914                  5591              0                 64038                   164           1558
        1011000                    28                324852                  5595              0                 65189                   187           1558
        1012000                    19                 49075                  5595              0                 64005                   159           1558
        1013000                    21                 49857                  5589              0                105983                   305           1558
        1014000                    51                 49407                  5596              0                 65436                   181           1558
        1015000                    20                 50997                  5593              0                 65504                   182           1558
        1016000                    26                201143                  5589              0                 65144                   177           1558
        1017000                    20                 54739                  5595              0                 74140                   249           1558
        1018000                    21                 53260                  5588              0                 65766                   210           1558
        1019000                    22                 51878                  5593              0                 63613                   165           1558
        1020000                    21                 49358                  5591              0                 70211                   189           1558
        1021000                    22                 85549                  5594              0                 67689                   211           1558
        1022000                    21                 49774                  5594              0                 64548                   166           1558
        1023000                    20                 55572                  5592              0                 65127                   168           1558
        1024000                    22                 57818                  5591              0                110609                   284           1558
        1025000                    22                 51995                  5592              0                 66928                   191           1558
        1026000                    22                 49882                  5593              0                 65154                   167           1558
        1027000                    20                 76407                  5591              0                 67822                   211           1558
        1028000                    24                 52911                  5592              0                 65630                   181           1558
        1029000                    21                 53695                  5594              0                 65952                   190           1558
        1030000                    21                 79027                  5590              0                 74479                   192           1558
        1031000                    25                 55164                  5594              0                 67776                   213           1558
        1032000                    25                 54762                  5594              0                 65357                   178           1558
        1033000                    30                580866                  5591              0                 67551                   191           1558
        1034000                    20                 54326                  5590              0                 64616                   180           1558
        1035000                    21                 52203                  5592              0                103048                   341           1558
        1036000                    21                 52747                  5593              0                 66193                   188           1558
        1037000                    21                 52718                  5591              0                 65709                   198           1558
        1038000                    24                 85812                  5594              0                 69177                   232           1558
        1039000                    34                 51267                  5590              0                 67570                   172           1558
        1040000                    21                 51494                  5593              0                 66691                   173           1558
        1041000                    22                 80110                  5591              0                 68039                   285           1558
        1042000                    24                 52136                  5593              0                 69310                   196           1558
        1043000                    21                 52731                  5595              0                 65654                   177           1558
        1044000                    20                 98493                  5592              0                 66028                   188           1558
        1045000                    20                 50616                  5592              0                 66414                   196           1558
        1046000                    28                 52960                  5593              0                 68868                   253           1558
        1047000                    20                 84734                  5591              0                 68203                   189           1558
        1048000                    21                 53895                  5592              0                 64982                   195           1558
        1049000                    23                 51697                  5591              0                 65888                   181           1558
        1050000                    22                 82753                  5590              0                 65396                   188           1558
        1051000                    21                 51465                  5595              0                 67688                   184           1558
        1052000                    21                 56077                  5593              0                 67940                   172           1558
        1053000                    22                 81311                  5593              0                 67843                   231           1558
        1054000                    20                 58083                  5593              0                 68248                   189           1558
        1055000                    21                 61977                  5593              0                 72784                   193           1558
        1056000                    41                361489                  5592              0                 71942                   200           1558
        1057000                    19                 55790                  5593              0                 68595                   192           1558
        1058000                    22                 56438                  5594              0                 67586                   185           1558
        1059000                    21                 51456                  5594              0                 63976                   167           1558
        1060000                    21                 54284                  5590              0                 69141                   176           1558
        1061000                    22                 77746                  5593              0                 69940                   200           1558
        1062000                    20                 52322                  5591              0                 64897                   176           1558
        1063000                    21                 61805                  5593              0                 66968                   175           1558
        1064000                    36                438010                  5593              0                 67562                   190           1558
        1065000                    21                 55584                  5594              0                 68395                   167           1558
        1066000                    22                 56214                  5593              0                 71834                   173           1558
        1067000                    20                 54720                  5592              0                 67009                   219           1558
        1068000                    21                 53606                  5592              0                 69537                   221           1558
        1069000                    36                352759                  5592              0                 66819                   182           1558
        1070000                    21                 51532                  5591              0                 66184                   166           1558
        1071000                    20                 57543                  5594              0                 65995                   175           1558
        1072000                    21                 50864                  5592              0                 66478                   174           1558
        1073000                    20                 54406                  5594              0                 67635                   173           1558
        1074000                    23                 79527                  5595              0                 66465                   187           1558
        1075000                    20                 51650                  5594              0                 65899                   177           1558
        1076000                    75                 56982                  5596              0                 65279                   172           1558
        1077000                    21                 79034                  5594              0                 90224                   281           1558
        1078000                    21                 46447                  5592              0                 65559                   240           1558
        1079000                    21                 51863                  5595              0                 67342                   167           1558
        1080000                    20                100626                  5595              0                 68225                   185           1558
        1081000                    21                 52673                  5589              0                 64568                   164           1558
        1082000                    32                 62298                  5593              0                 73280                   181           1558
        1083000                    28                206445                  5592              0                 66006                   190           1558
        1084000                    20                 51628                  5595              0                 65151                   178           1558
        1085000                    19                 74062                  5594              0                101612                   274           1558
        1086000                    22                 55057                  5595              0                 64550                   180           1558
        1087000                    22                 58532                  5593              0                 65878                   174           1558
        1088000                    23                 77153                  5595              0                 67005                   201           1558
        1089000                    21                 50897                  5592              0                 64406                   170           1558
        1090000                    22                 51096                  5592              0                 65277                   175           1558
        1091000                    30                370050                  5592              0                 66114                   208           1558
        1092000                    21                 52791                  5590              0                 65718                   160           1558
        1093000                    20                 53478                  5593              0                 68059                   184           1558
        1094000                    20                 50163                  5593              0                 66451                   178           1558
        1095000                    23                 50816                  5593              0                 65619                   175           1558
        1096000                    22                 99774                  5590              0                 64973                   181           1558
        1097000                    20                 52336                  5590              0                 63977                   162           1558
        1098000                    21                 51671                  5591              0                 64886                   172           1558
        1099000                    28                373773                  5591              0                 65627                   172           1558
        1100000                    20                 51259                  5592              0                 63911                   157           1558
        1101000                    22                 52245                  5593              0                 65123                   161           1558
        1102000                    20                 50066                  5594              0                 64938                   171           1558
        1103000                    21                 50573                  5590              0                 65150                   151           1558
        1104000                    21                 79283                  5589              0                 72767                   226           1558
        1105000                    20                 51402                  5593              0                 66811                   175           1558
        1106000                    20                 51473                  5593              0                 65345                   164           1558
        1107000                    36                 79417                  5591              0                 65382                   170           1558
        1108000                    20                 51209                  5594              0                 65143                   172           1558
        1109000                    22                 52027                  5590              0                 65599                   180           1558
        1110000                    27                200704                  5594              0                 66627                   201           1558
        1111000                    20                 51675                  5591              0                 65813                   184           1558
        1112000                    21                 53684                  5588              0                 66227                   171           1558
        1113000                    33                 52244                  5589              0                 65860                   160           1558
        1114000                    21                 52218                  5591              0                 66044                   158           1558
        1115000                    29                206276                  5596              0                 66318                   180           1558
        1116000                    20                 51577                  5591              0                 65711                   172           1558
        1117000                    21                 51242                  5590              0                 66206                   155           1558
        1118000                    30                315978                  5591              0                 65856                   205           1558
        1119000                    20                 50740                  5591              0                 65756                   157           1558
        1120000                    21                 55593                  5594              0                 68831                   181           1558
        1121000                    20                 50920                  5590              0                 64325                   177           1558
        1122000                    21                 58197                  5594              0                 64934                   167           1558
        1123000                    30                312862                  5592              0                 66348                   208           1558
        1124000                    20                 52310                  5591              0                 65313                   176           1558
        1125000                    21                102973                  5591              0                 68447                   181           1558
        1126000                    20                 51945                  5591              0                 65436                   177           1558
        1127000                    22                 52709                  5590              0                 65173                   188           1558
        1128000                    20                 80122                  5589              0                 66103                   178           1558
        1129000                    22                 51451                  5593              0                 65832                   170           1558
        1130000                    20                 51292                  5593              0                 64925                   169           1558
        1131000                    21                 76926                  5591              0                 66303                   173           1558
        1132000                    21                 51892                  5592              0                 66595                   167           1558
        1133000                    22                 52580                  5593              0                 64916                   162           1558
        1134000                    30                307929                  5594              0                 66506                   171           1558
        1135000                    21                 51973                  5591              0                 65190                   166           1558
        1136000                    20                 52368                  5590              0                 66485                   165           1558
        1137000                    20                 51889                  5595              0                 67748                   179           1558
        1138000                    29                 50782                  5594              0                 67268                   150           1558
        1139000                    31                314737                  5594              0                 65570                   178           1558
        1140000                    21                 51355                  5592              0                 65120                   205           1558
        1141000                    20                 52080                  5590              0                 66454                   162           1558
        1142000                    22                 52690                  5592              0                 65992                   192           1558
        1143000                    21                 53367                  5590              0                 65797                   183           1558
        1144000                    23                 75890                  5588              0                 65364                   177           1558
        1145000                    21                 51259                  5593              0                 65802                   168           1558
        1146000                    21                 51376                  5594              0                 68374                   190           1558
        1147000                    30                 78872                  5592              0                 67514                   246           1558
        1148000                    20                 50974                  5592              0                 64798                   159           1558
        1149000                    22                 51981                  5593              0                 64965                   151           1558
        1150000                    20                 67474                  5593              0                 66368                   178           1558
        1151000                    19                 53067                  5591              0                 65547                   190           1558
        1152000                    20                 50866                  5591              0                 65154                   168           1558
        1153000                    26                477098                  5592              0                 66784                   175           1558
        1154000                    22                 52967                  5593              0                 65158                   174           1558
        1155000                    23                 56972                  5591              0                 65822                   164           1558
        1156000                    28                 55053                  5593              0                 66183                   175           1558
        1157000                    22                 52462                  5592              0                 65361                   174           1558
        1158000                    48                 77204                  5593              0                 66458                   186           1558
        1159000                    20                 52137                  5594              0                 65250                   159           1558
        1160000                    22                 52429                  5596              0                 66649                   168           1558
        1161000                    22                 79769                  5596              0                 65836                   169           1558
        1162000                    20                 51629                  5590              0                 65011                   160           1558
        1163000                    20                 51083                  5592              0                 64814                   165           1558
        1164000                    24                 80139                  5595              0                 66835                   173           1558
        1165000                    20                 51253                  5592              0                 65117                   171           1558
        1166000                    23                 53222                  5595              0                 66192                   169           1558
        1167000                    20                 56336                  5593              0                 66927                   197           1558
        1168000                    21                 53966                  5594              0                 65679                   222           1558
        1169000                    21                 52876                  5595              0                 66623                   177           1558
        1170000                    23                103132                  5593              0                 66376                   174           1558
        1171000                    20                 52088                  5592              0                 65768                   163           1558
        1172000                    19                 51333                  5590              0                 67463                   158           1558
        1173000                   154                201772                  5594              0                 66173                   163           1558
        1174000                    20                 51646                  5592              0                 64923                   160           1558
        1175000                    21                 53175                  5594              0                 65537                   160           1558
        1176000                    28                317069                  5594              0                 67616                   204           1558
        1177000                    20                 51850                  5594              0                 65988                   154           1558
        1178000                    20                 53364                  5591              0                 65903                   174           1558
        1179000                    20                 53088                  5593              0                 66301                   173           1558
        1180000                    21                 53107                  5591              0                 66679                   163           1558
        1181000                    22                 79409                  5594              0                 66399                   171           1558
        1182000                    21                 53045                  5593              0                 67074                   181           1558
        1183000                    23                 53118                  5592              0                 67279                   168           1558
        1184000                    20                 55607                  5591              0                 66977                   230           1558
        1185000                    21                 51569                  5595              0                 65540                   163           1558
        1186000                    20                 53212                  5591              0                 66173                   156           1558
        1187000                    21                 86523                  5591              0                 66699                   185           1558
        1188000                    30                 51348                  5593              0                 65451                   170           1558
        1189000                    21                 54040                  5595              0                 67164                   170           1558
        1190000                    29                226067                  5592              0                 65650                   187           1558
        1191000                    21                 52469                  5592              0                 65653                   154           1558
        1192000                    22                 53147                  5592              0                 67112                   162           1558
        1193000                    30                320382                  5592              0                 66191                   174           1558
        1194000                    21                 51499                  5594              0                 66750                   184           1558
        1195000                    23                 54351                  5593              0                 67092                   172           1558
        1196000                    28                200143                  5593              0                 65898                   165           1558
        1197000                    20                 52526                  5594              0                 66563                   161           1558
        1198000                    21                 52475                  5593              0                 66556                   161           1558
        1199000                    23                313252                  5593              0                 65827                   172           1558
        1200000                    20                 51287                  5595              0                 65467                   161           1558
        1201000                    19                 55458                  5593              0                 65837                   162           1558
        1202000                    22                 52693                  5593              0                 65900                   181           1558
        1203000                    21                 53591                  5593              0                 65814                   171           1558
        1204000                    20                 80531                  5586              0                 66375                   199           1558
        1205000                    21                 53603                  5594              0                 66267                   164           1558
        1206000                    20                 52247                  5587              0                 66464                   167           1558
        1207000                    21                 80096                  5591              0                 67542                   174           1558
        1208000                    20                 52860                  5594              0                 67153                   172           1558
        1209000                    22                 53579                  5592              0                 66169                   176           1558
        1210000                    29                200001                  5589              0                 67496                   181           1558
        1211000                    22                 54160                  5591              0                 65628                   155           1558
        1212000                    27                 56120                  5595              0                 66908                   172           1558
        1213000                    21                 52161                  5592              0                 66911                   182           1558
        1214000                    22                 53495                  5591              0                 66410                   154           1558
        1215000                    21                 78665                  5595              0                 66575                   178           1558
        1216000                    21                 52298                  5591              0                 65886                   161           1558
        1217000                    22                 61916                  5595              0                 66707                   168           1558
        1218000                    32                 79645                  5592              0                 68112                   191           1558
        1219000                    22                 52236                  5593              0                 66070                   187           1558
        1220000                    20                 52541                  5591              0                 67276                   184           1558
        1221000                    21                 80666                  5589              0                 68096                   217           1558
        1222000                    21                 53905                  5592              0                 66058                   168           1558
        1223000                    21                 56919                  5592              0                 67312                   159           1558
        1224000                    20                 82373                  5588              0                 68007                   208           1558
        1225000                    27                 54298                  5594              0                 67164                   185           1558
        1226000                    21                 54498                  5590              0                 67119                   169           1558
        1227000                    25                232961                  5589              0                 68467                   181           1558
        1228000                    22                 52380                  5591              0                 66435                   151           1558
        1229000                    21                 53487                  5592              0                 68558                   164           1558
        1230000                    20                 53653                  5594              0                 67107                   254           1558
        1231000                    21                 56363                  5591              0                 67537                   159           1558
        1232000                    22                 81172                  5590              0                 67029                   174           1558
        1233000                    20                 52507                  5592              0                 66195                   211           1558
        1234000                    22                 61976                  5592              0                 67450                   179           1558
        1235000                    20                 99866                  5591              0                 67692                   226           1558
        1236000                    21                 54694                  5593              0                 67748                   178           1558
        1237000                    23                 55198                  5592              0                 67570                   197           1558
        1238000                    30                319470                  5595              0                 67957                   207           1558
        1239000                    20                 53700                  5593              0                 66859                   163           1558
        1240000                    20                 56083                  5591              0                 68980                   160           1558
        1241000                    21                 53337                  5590              0                 68779                   171           1558
        1242000                    21                 54792                  5589              0                 70103                   185           1558
        1243000                    20                 80433                  5593              0                 68752                   189           1558
        1244000                    21                 53781                  5593              0                 67124                   173           1558
        1245000                    21                 55935                  5596              0                 67624                   176           1558
        1246000                    33                107293                  5594              0                 68638                   190           1558
        1247000                    20                 54937                  5594              0                 67277                   164           1558
        1248000                    21                 54425                  5595              0                 67437                   159           1558
        1249000                    19                 84002                  5591              0                 67189                   176           1558
        1250000                    21                 53960                  5592              0                 66145                   198           1558
        1251000                    20                 57479                  5592              0                 68515                   170           1558
        1252000                    30                318058                  5593              0                 66977                   170           1558
        1253000                    21                 53136                  5594              0                 66633                   156           1558
        1254000                    21                 57259                  5594              0                107098                   267           1558
        1255000                    21                 52811                  5590              0                 66530                   157           1558
        1256000                    21                 53730                  5589              0                 66958                   154           1558
        1257000                    26                206347                  5587              0                 67753                   174           1558
        1258000                    20                 54386                  5593              0                 66371                   161           1558
        1259000                    21                 58371                  5594              0                 99793                   294           1558
        1260000                    20                 52956                  5594              0                 67122                   168           1558
        1261000                    20                 54559                  5593              0                 67025                   150           1558
        1262000                    28                318058                  5592              0                 67414                   168           1558
        1263000                    20                 55185                  5590              0                 66832                   156           1558
        1264000                    22                 53521                  5593              0                 68505                   190           1558
        1265000                    21                 53856                  5594              0                 70042                   163           1558
        1266000                    20                 53204                  5590              0                 68371                   152           1558
        1267000                    22                 79546                  5593              0                 67278                   177           1558
        1268000                    20                 53982                  5591              0                 66057                   189           1558
        1269000                    21                 58461                  5592              0                 67560                   162           1558
        1270000                    22                 82063                  5592              0                 67656                   277           1558
        1271000                    29                 53779                  5590              0                 67577                   166           1558
        1272000                    20                 54920                  5589              0                 67781                   154           1558
        1273000                    27                209829                  5591              0                 68273                   176           1558
        1274000                    20                 55381                  5593              0                 66503                   159           1558
        1275000                    22                 56687                  5592              0                 67637                   185           1558
        1276000                    20                 53760                  5592              0                 68016                   162           1558
        1277000                    20                 54735                  5591              0                 68974                   154           1558
        1278000                    27                 83380                  5596              0                 67308                   175           1558
        1279000                    21                 53581                  5591              0                 66221                   168           1558
        1280000                    21                 54755                  5592              0                 67608                   170           1558
        1281000                    21                 82505                  5594              0                 68336                   198           1558
        1282000                    20                 53993                  5592              0                 66354                   158           1558
        1283000                    21                 53438                  5593              0                 68089                   167           1558
        1284000                    20                 85173                  5592              0                109186                   307           1558
        1285000                    22                 53123                  5594              0                 66885                   173           1558
        1286000                    20                 57629                  5588              0                 67889                   150           1558
        1287000                    35                103312                  5593              0                111766                   277           1558
        1288000                    21                 53535                  5590              0                 67723                   187           1558
        1289000                    21                 53427                  5594              0                 67260                   170           1558
        1290000                    20                 82606                  5590              0                 68118                   186           1558
        1291000                    19                 53920                  5595              0                 67421                   164           1558
        1292000                    22                 53973                  5589              0                 68032                   162           1558
        1293000                    21                 54571                  5589              0                 67295                   160           1558
